"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-07-18",,"81","60","68"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-07-19",,"89","67","69"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-07-20",,"86","65","68"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-07-21",,"86","64","69"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-07-22",,"77","66","67"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-07-23",,"84","62","65"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-07-24",,"81","61","63"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-07-25",,"78","51","59"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-07-26",,"78","59","71"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-07-27",,"81","63","65"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-07-28",,"84","58","65"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-07-29",,"81","53","70"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-07-30",,"81","54","70"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-07-31",,"83","61","68"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-01",,"85","60","68"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-02",,"84","59","66"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-03",,"87","61","61"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-04",,"76","52","53"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-05",,"71","49","55"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-06",,"77","55","59"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-07",,"78","54","60"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-08",,"79","50","63"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-09",,"81","54","65"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-10",,"82","65","67"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-11",,"82","61","62"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-12",,"73","47","69"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-13",,"78","47","68"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-14",,"76","53","60"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-15",,"78","60","62"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-16",,"77","61","64"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-17",,"85","64","70"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-18",,"74","64","65"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-19",,"75","53","56"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-20",,"82","55","57"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-21",,"83","57","64"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-22",,"82","64","67"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-23",,"74","48","59"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-24",,"74","49","51"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-25",,"73","40","50"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-26",,"74","50","60"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-27",,"67","60","66"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-28",,"73","56","59"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-29",,"74","57","58"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-30",,"74","52","58"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-08-31",,"81","53","53"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-01",,"71","43","50"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-02",,"72","45","47"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-03",,"63","46","47"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-04",,"81","47","68"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-05",,"72","48","53"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-06",,"63","45","47"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-07",,"62","46","48"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-08",,"64","48","49"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-09",,"67","40","45"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-10",,"73","40","66"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-11",,"73","42","48"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-12",,"76","48","55"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-13",,"83","49","54"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-14",,"83","48","52"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-15",,"85","52","65"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-16",,"88","60","61"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-17",,"87","60","67"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-18",,"69","44","49"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-19",,"77","49","58"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-20",,"82","53","65"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-21",,"89","65","66"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-22",,"85","63","69"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-23",,"93","61","64"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-24",,"93","60","68"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-25",,"91","58","62"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-26",,"91","62","65"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-27",,"73","52","52"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-28",,"61","38","41"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-29",,"72","40","50"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-09-30",,"66","36","36"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-01",,"69","36","40"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-02",,"71","39","56"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-03",,"82","56","66"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-04",,"76","52","53"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-05",,"69","38","54"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-06",,"68","54","56"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-07",,"66","52","53"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-08",,"71","52","57"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-09",,"76","47","52"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-10",,"69","47","49"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-11",,"58","46","47"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-12",,"57","47","53"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-13",,"60","53","55"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-14",,"60","51","51"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-15",,"57","46","46"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-16",,"51","32","33"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-17",,"62","33","51"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-18",,"71","45","52"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-19",,"73","37","37"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-20",,"73","37","44"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-21",,"78","44","53"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-22",,"78","51","51"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-23",,"52","36","40"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-24",,"59","40","42"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-25",,"46","38","38"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-26",,"54","31","33"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-27",,"60","33","35"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-28",,"39","34","34"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-29",,"39","22","22"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-30",,"46","21","36"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-10-31",,"43","31","31"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-01",,"35","24","30"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-02",,"42","30","41"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-03",,"47","28","28"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-04",,"44","28","40"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-05",,"46","40","46"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-06",,"48","25","26"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-07",,"38","26","30"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-08",,"41","19","27"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-09",,"43","27","32"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-10",,"32","7","12"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-11",,"28","12","28"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-12",,"34","28","32"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-13",,"42","18","19"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-14",,"45","18","37"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-15",,"45","37","44"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-16",,"48","30","31"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-17",,"38","26","35"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-18",,"38","35","37"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-19",,"38","19","29"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-20",,"35","25","35"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-21",,"53","32","32"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-22",,"33","14","17"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-23",,"32","17","24"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-24",,"49","24","49"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-25",,"65","38","39"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-26",,"44","17","18"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-27",,"51","17","29"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-28",,"58","29","52"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-29",,"57","24","26"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-11-30",,"44","26","38"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-01",,"49","19","24"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-02",,"48","24","33"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-03",,"50","20","21"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-04",,"53","20","52"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-05",,"60","24","24"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-06",,"28","19","19"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-07",,"30","15","15"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-08",,"32","13","21"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-09",,"28","15","22"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-10",,"28","20","25"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-11",,"32","12","12"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-12",,"27","11","27"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-13",,"30","20","22"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-14",,"29","2","11"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-15",,"27","11","21"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-16",,"30","21","27"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-17",,"30","26","30"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-18",,"32","30","31"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-19",,"39","31","33"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-20",,"44","20","21"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-21",,"23","14","22"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-22",,"34","22","26"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-23",,"32","16","17"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-24",,"21","5","15"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-25",,"21","9","9"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-26",,"9","-9","-8"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-27",,"4","-12","-12"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-28",,"4","-12","1"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-29",,"8","0","3"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-30",,"13","-8","-5"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2017-12-31",,"1","-8","0"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-01",,"2","-15","-8"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-02",,"3","-10","-8"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-03",,"12","-8","9"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-04",,"12","-9","-8"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-05",,"10","-15","-5"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-06",,"10","-16","-16"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-07",,"14","-16","13"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-08",,"31","13","26"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-09",,"42","24","24"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-10",,"43","24","35"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-11",,"50","35","49"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-12",,"49","8","8"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-13",,"17","-6","-6"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-14",,"17","-13","16"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-15",,"20","6","9"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-16",,"21","-2","2"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-17",,"24","2","19"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-18",,"35","19","28"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-19",,"38","28","30"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-20",,"42","23","23"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-21",,"47","19","19"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-22",,"43","19","34"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-23",,"35","24","25"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-24",,"25","22","22"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-25",,"29","16","24"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-26",,"40","20","39"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-27",,"47","31","31"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-28",,"44","20","24"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-29",,"26","17","17"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-30",,"23","1","3"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-01-31",,"31","3","31"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-01",,"42","1","1"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-02",,"8","-4","-1"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-03",,"21","-1","20"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-04",,"26","10","10"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-05",,"12","-15","-6"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-06",,"10","-11","-10"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-07",,"15","-11","10"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-08",,"15","-9","4"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-09",,"22","4","12"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-10",,"21","-4","7"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-11",,"19","7","18"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-12",,"25","-5","6"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-13",,"19","1","11"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-14",,"33","11","16"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-15",,"50","16","34"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-16",,"46","16","16"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-17",,"25","12","19"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-18",,"29","10","15"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-19",,"38","15","34"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-20",,"39","29","30"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-21",,"35","14","15"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-22",,"26","14","20"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-23",,"34","20","34"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-24",,"36","20","29"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-25",,"37","22","28"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-26",,"38","19","22"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-27",,"49","21","42"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-02-28",,"59","25","33"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-01",,"41","28","30"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-02",,"47","19","26"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-03",,"47","26","33"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-04",,"47","29","31"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-05",,"48","30","32"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-06",,"35","27","29"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-07",,"33","15","17"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-08",,"26","8","17"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-09",,"31","7","16"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-10",,"43","10","40"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-11",,"41","19","36"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-12",,"42","31","32"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-13",,"41","21","28"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-14",,"31","13","21"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-15",,"47","20","26"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-16",,"43","18","21"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-17",,"39","18","18"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-18",,"53","17","20"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-19",,"56","20","29"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-20",,"46","22","22"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-21",,"37","21","27"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-22",,"42","16","20"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-23",,"47","16","24"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-24",,"45","24","30"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-25",,"40","21","28"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-26",,"47","23","28"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-27",,"51","28","37"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-28",,"46","22","24"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-29",,"58","24","37"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-30",,"49","23","26"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-03-31",,"46","26","30"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-01",,"42","15","15"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-02",,"35","14","22"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-03",,"41","22","30"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-04",,"31","21","22"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-05",,"31","9","18"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-06",,"42","18","26"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-07",,"30","13","23"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-08",,"38","10","26"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-09",,"38","26","27"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-10",,"39","17","26"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-11",,"39","23","34"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-12",,"56","34","41"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-13",,"55","37","37"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-14",,"38","30","31"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-15",,"31","24","25"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-16",,"25","23","24"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-17",,"32","24","29"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-18",,"39","27","32"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-19",,"34","19","26"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-20",,"50","19","29"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-21",,"57","27","32"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-22",,"56","28","40"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-23",,"62","28","36"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-24",,"69","30","31"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-25",,"72","31","41"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-26",,"59","30","33"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-27",,"69","30","34"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-28",,"59","31","32"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-29",,"55","24","26"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-04-30",,"66","26","54"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-05-01",,"82","54","67"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-05-02",,"75","56","59"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-05-03",,"71","52","52"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-05-04",,"61","51","54"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-05-05",,"76","44","62"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-05-06",,"81","48","58"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2018-05-07",,"74","43","56"
